219,2,414.00,330.00,606.00,348.00,1,1,-1,-1
220,1,117.00,525.00,153.00,105.00,1,1,-1,-1
220,2,336.00,330.00,666.00,354.00,1,1,-1,-1
221,2,303.00,324.00,699.00,360.00,1,1,-1,-1
222,2,303.00,324.00,699.00,360.00,1,1,-1,-1
223,2,246.00,324.00,744.00,354.00,1,1,-1,-1
224,2,198.00,333.00,795.00,354.00,1,1,-1,-1
225,2,144.00,327.00,849.00,360.00,1,1,-1,-1
226,2,102.00,321.00,876.00,372.00,1,1,-1,-1
227,2,90.00,318.00,876.00,381.00,1,1,-1,-1
228,2,90.00,318.00,873.00,381.00,1,1,-1,-1
229,2,90.00,315.00,840.00,378.00,1,1,-1,-1
230,2,93.00,318.00,876.00,378.00,1,1,-1,-1
231,2,102.00,318.00,888.00,378.00,1,1,-1,-1
232,2,111.00,312.00,903.00,390.00,1,1,-1,-1
233,2,105.00,306.00,870.00,402.00,1,1,-1,-1
234,2,105.00,306.00,870.00,402.00,1,1,-1,-1
235,2,120.00,303.00,834.00,402.00,1,1,-1,-1
236,2,120.00,318.00,873.00,381.00,1,1,-1,-1
237,2,114.00,315.00,939.00,399.00,1,1,-1,-1
238,2,612.00,339.00,447.00,378.00,1,1,-1,-1
238,3,129.00,321.00,525.00,360.00,1,1,-1,-1
239,2,564.00,318.00,504.00,399.00,1,1,-1,-1
239,3,129.00,312.00,543.00,378.00,1,1,-1,-1
240,2,564.00,318.00,504.00,399.00,1,1,-1,-1
240,3,129.00,312.00,546.00,375.00,1,1,-1,-1
241,3,132.00,300.00,927.00,417.00,1,1,-1,-1
242,3,132.00,306.00,930.00,408.00,1,1,-1,-1
243,3,126.00,294.00,510.00,372.00,1,1,-1,-1
243,4,639.00,309.00,429.00,402.00,1,1,-1,-1
244,3,126.00,282.00,492.00,405.00,1,1,-1,-1
244,4,600.00,303.00,468.00,405.00,1,1,-1,-1
245,3,132.00,288.00,531.00,414.00,1,1,-1,-1
245,4,570.00,312.00,504.00,399.00,1,1,-1,-1
246,3,132.00,288.00,531.00,414.00,1,1,-1,-1
246,4,570.00,312.00,504.00,399.00,1,1,-1,-1
247,3,129.00,294.00,420.00,426.00,1,1,-1,-1
247,4,543.00,312.00,531.00,396.00,1,1,-1,-1
248,3,126.00,306.00,393.00,378.00,1,1,-1,-1
248,4,498.00,348.00,582.00,357.00,1,1,-1,-1
249,3,177.00,372.00,243.00,261.00,1,1,-1,-1
249,4,408.00,306.00,675.00,402.00,1,1,-1,-1
250,3,159.00,408.00,207.00,240.00,1,1,-1,-1
250,4,375.00,321.00,705.00,384.00,1,1,-1,-1
251,4,303.00,321.00,777.00,393.00,1,1,-1,-1
252,4,303.00,318.00,777.00,393.00,1,1,-1,-1
253,4,201.00,294.00,894.00,429.00,1,1,-1,-1
254,4,177.00,294.00,936.00,417.00,1,1,-1,-1
255,4,207.00,294.00,903.00,420.00,1,1,-1,-1
256,4,216.00,291.00,900.00,405.00,1,1,-1,-1
257,4,180.00,297.00,942.00,399.00,1,1,-1,-1
258,4,180.00,297.00,942.00,399.00,1,1,-1,-1
259,4,174.00,294.00,942.00,405.00,1,1,-1,-1
260,4,168.00,291.00,969.00,411.00,1,1,-1,-1
261,4,159.00,294.00,975.00,405.00,1,1,-1,-1
262,4,162.00,288.00,972.00,408.00,1,1,-1,-1
263,4,156.00,294.00,975.00,396.00,1,1,-1,-1
264,4,156.00,294.00,978.00,396.00,1,1,-1,-1
265,4,156.00,294.00,966.00,405.00,1,1,-1,-1
266,4,153.00,294.00,975.00,414.00,1,1,-1,-1
267,4,141.00,291.00,987.00,417.00,1,1,-1,-1
268,4,126.00,285.00,1005.00,429.00,1,1,-1,-1
269,4,120.00,288.00,1008.00,426.00,1,1,-1,-1
270,4,120.00,285.00,1008.00,429.00,1,1,-1,-1
271,4,114.00,276.00,1011.00,438.00,1,1,-1,-1
272,4,111.00,276.00,1008.00,441.00,1,1,-1,-1
273,4,108.00,291.00,1014.00,423.00,1,1,-1,-1
274,4,108.00,285.00,1023.00,432.00,1,1,-1,-1
275,4,327.00,360.00,567.00,294.00,1,1,-1,-1
276,4,327.00,360.00,567.00,294.00,1,1,-1,-1
277,4,321.00,348.00,567.00,309.00,1,1,-1,-1
278,4,318.00,345.00,570.00,312.00,1,1,-1,-1
279,4,312.00,339.00,576.00,321.00,1,1,-1,-1
279,5,1776.00,57.00,144.00,189.00,1,1,-1,-1
280,4,312.00,339.00,573.00,321.00,1,1,-1,-1
281,4,312.00,339.00,579.00,321.00,1,1,-1,-1
282,4,312.00,339.00,579.00,321.00,1,1,-1,-1
283,4,318.00,336.00,582.00,324.00,1,1,-1,-1
284,4,321.00,336.00,588.00,327.00,1,1,-1,-1
285,4,333.00,333.00,585.00,330.00,1,1,-1,-1
286,4,336.00,339.00,594.00,324.00,1,1,-1,-1
287,4,354.00,336.00,585.00,330.00,1,1,-1,-1
288,4,354.00,336.00,585.00,330.00,1,1,-1,-1
289,4,360.00,336.00,594.00,330.00,1,1,-1,-1
290,4,366.00,336.00,600.00,330.00,1,1,-1,-1
291,4,375.00,327.00,597.00,339.00,1,1,-1,-1
292,4,387.00,321.00,597.00,348.00,1,1,-1,-1
293,4,390.00,324.00,594.00,345.00,1,1,-1,-1
294,4,390.00,324.00,594.00,345.00,1,1,-1,-1
295,4,393.00,315.00,597.00,357.00,1,1,-1,-1
296,4,387.00,327.00,615.00,348.00,1,1,-1,-1
297,4,378.00,330.00,618.00,345.00,1,1,-1,-1
298,4,369.00,339.00,621.00,339.00,1,1,-1,-1
299,4,360.00,339.00,624.00,342.00,1,1,-1,-1
300,4,360.00,339.00,624.00,342.00,1,1,-1,-1
301,4,351.00,339.00,627.00,345.00,1,1,-1,-1
302,4,336.00,333.00,633.00,351.00,1,1,-1,-1
303,4,327.00,330.00,642.00,357.00,1,1,-1,-1
304,4,321.00,327.00,648.00,363.00,1,1,-1,-1
305,4,321.00,324.00,651.00,369.00,1,1,-1,-1
306,4,321.00,324.00,651.00,369.00,1,1,-1,-1
307,4,321.00,324.00,660.00,372.00,1,1,-1,-1
308,4,333.00,324.00,657.00,372.00,1,1,-1,-1
309,4,348.00,333.00,666.00,357.00,1,1,-1,-1
310,4,375.00,315.00,663.00,381.00,1,1,-1,-1
311,4,390.00,291.00,672.00,408.00,1,1,-1,-1
312,4,390.00,291.00,672.00,408.00,1,1,-1,-1
313,4,396.00,318.00,678.00,384.00,1,1,-1,-1
314,4,417.00,294.00,690.00,408.00,1,1,-1,-1
315,4,426.00,294.00,711.00,411.00,1,1,-1,-1
316,4,441.00,282.00,717.00,426.00,1,1,-1,-1
317,4,453.00,312.00,726.00,393.00,1,1,-1,-1
318,4,453.00,312.00,726.00,393.00,1,1,-1,-1
319,4,468.00,240.00,726.00,471.00,1,1,-1,-1
320,4,483.00,249.00,729.00,456.00,1,1,-1,-1
321,4,486.00,204.00,738.00,504.00,1,1,-1,-1
322,4,489.00,234.00,753.00,477.00,1,1,-1,-1
323,4,477.00,210.00,765.00,507.00,1,1,-1,-1
324,4,477.00,213.00,762.00,501.00,1,1,-1,-1
325,4,456.00,198.00,795.00,519.00,1,1,-1,-1
326,4,444.00,207.00,816.00,513.00,1,1,-1,-1
327,4,438.00,201.00,828.00,522.00,1,1,-1,-1
328,4,426.00,195.00,858.00,531.00,1,1,-1,-1
329,4,408.00,192.00,882.00,537.00,1,1,-1,-1
330,4,408.00,192.00,882.00,537.00,1,1,-1,-1
331,4,390.00,102.00,885.00,633.00,1,1,-1,-1
332,4,366.00,198.00,933.00,540.00,1,1,-1,-1
333,4,342.00,225.00,954.00,516.00,1,1,-1,-1
334,4,336.00,207.00,948.00,540.00,1,1,-1,-1
335,4,306.00,222.00,969.00,528.00,1,1,-1,-1
336,4,306.00,222.00,969.00,528.00,1,1,-1,-1
337,4,240.00,72.00,1023.00,684.00,1,1,-1,-1
337,6,1620.00,111.00,300.00,495.00,1,1,-1,-1
338,4,198.00,222.00,1068.00,537.00,1,1,-1,-1
338,6,1542.00,138.00,378.00,471.00,1,1,-1,-1
339,4,162.00,225.00,1086.00,537.00,1,1,-1,-1
339,6,1446.00,141.00,474.00,471.00,1,1,-1,-1
340,4,87.00,195.00,1149.00,576.00,1,1,-1,-1
340,6,1350.00,159.00,570.00,453.00,1,1,-1,-1
341,4,66.00,45.00,1158.00,735.00,1,1,-1,-1
341,6,1254.00,198.00,666.00,411.00,1,1,-1,-1
342,4,66.00,45.00,1158.00,738.00,1,1,-1,-1
342,6,1254.00,198.00,666.00,411.00,1,1,-1,-1
343,4,78.00,180.00,1140.00,597.00,1,1,-1,-1
343,6,1194.00,210.00,630.00,408.00,1,1,-1,-1
344,4,78.00,24.00,1140.00,765.00,1,1,-1,-1
344,7,1626.00,183.00,294.00,261.00,1,1,-1,-1
345,4,66.00,12.00,1170.00,789.00,1,1,-1,-1
345,7,1545.00,144.00,375.00,324.00,1,1,-1,-1
346,4,33.00,39.00,1233.00,762.00,1,1,-1,-1
346,7,1464.00,135.00,450.00,297.00,1,1,-1,-1
347,4,12.00,30.00,1263.00,786.00,1,1,-1,-1
347,7,1335.00,150.00,582.00,453.00,1,1,-1,-1
348,4,12.00,30.00,1260.00,786.00,1,1,-1,-1
348,7,1350.00,153.00,564.00,447.00,1,1,-1,-1
349,4,0.00,42.00,1260.00,780.00,1,1,-1,-1
349,7,1245.00,126.00,666.00,480.00,1,1,-1,-1
350,4,0.00,18.00,1266.00,816.00,1,1,-1,-1
350,7,1200.00,96.00,534.00,390.00,1,1,-1,-1
351,4,0.00,87.00,1296.00,765.00,1,1,-1,-1
351,7,1092.00,150.00,480.00,255.00,1,1,-1,-1
352,4,33.00,63.00,1362.00,807.00,1,1,-1,-1
353,4,21.00,21.00,1437.00,855.00,1,1,-1,-1
354,4,21.00,21.00,1437.00,855.00,1,1,-1,-1
355,4,0.00,54.00,1920.00,828.00,1,1,-1,-1
356,4,0.00,36.00,1116.00,885.00,1,1,-1,-1
357,4,0.00,36.00,1089.00,906.00,1,1,-1,-1
358,4,0.00,21.00,1059.00,933.00,1,1,-1,-1
359,4,6.00,0.00,1026.00,948.00,1,1,-1,-1
360,4,6.00,0.00,1026.00,948.00,1,1,-1,-1
362,4,0.00,0.00,1104.00,978.00,1,1,-1,-1
364,8,3.00,0.00,1905.00,975.00,1,1,-1,-1
369,9,0.00,0.00,1650.00,984.00,1,1,-1,-1
370,9,-0.00,0.00,1830.00,1005.00,1,1,-1,-1
371,9,0.00,0.00,1725.00,1008.00,1,1,-1,-1
372,9,0.00,3.00,1800.00,972.00,1,1,-1,-1
373,9,0.00,3.00,1800.00,975.00,1,1,-1,-1
374,9,0.00,3.00,1833.00,996.00,1,1,-1,-1
375,9,0.00,9.00,1920.00,984.00,1,1,-1,-1
376,9,0.00,15.00,1920.00,984.00,1,1,-1,-1
377,9,0.00,48.00,1920.00,924.00,1,1,-1,-1
378,9,0.00,48.00,1920.00,915.00,1,1,-1,-1
379,9,0.00,51.00,1920.00,912.00,1,1,-1,-1
380,9,3.00,33.00,1917.00,933.00,1,1,-1,-1
381,9,30.00,54.00,1884.00,906.00,1,1,-1,-1
383,9,36.00,27.00,1884.00,921.00,1,1,-1,-1
384,9,18.00,39.00,1902.00,891.00,1,1,-1,-1
402,9,882.00,105.00,1038.00,777.00,1,1,-1,-1
403,9,879.00,105.00,1041.00,777.00,1,1,-1,-1
404,9,843.00,18.00,1077.00,819.00,1,1,-1,-1
405,9,858.00,36.00,1062.00,768.00,1,1,-1,-1
406,9,861.00,-0.00,1059.00,798.00,1,1,-1,-1
407,9,837.00,0.00,1083.00,804.00,1,1,-1,-1
408,9,840.00,0.00,1080.00,768.00,1,1,-1,-1
409,9,840.00,0.00,1080.00,768.00,1,1,-1,-1
410,9,855.00,0.00,1065.00,765.00,1,1,-1,-1
411,9,1020.00,-0.00,900.00,585.00,1,1,-1,-1
412,9,1014.00,-0.00,900.00,582.00,1,1,-1,-1
413,9,846.00,0.00,1074.00,651.00,1,1,-1,-1
416,9,1047.00,0.00,870.00,756.00,1,1,-1,-1
417,9,1005.00,0.00,915.00,741.00,1,1,-1,-1
418,9,1011.00,0.00,903.00,723.00,1,1,-1,-1
419,9,864.00,0.00,1056.00,660.00,1,1,-1,-1
420,9,855.00,0.00,1059.00,552.00,1,1,-1,-1
421,9,858.00,-0.00,1056.00,555.00,1,1,-1,-1
422,9,864.00,0.00,1050.00,591.00,1,1,-1,-1
423,9,870.00,6.00,1050.00,540.00,1,1,-1,-1
424,9,876.00,9.00,1044.00,543.00,1,1,-1,-1
425,9,915.00,27.00,981.00,528.00,1,1,-1,-1
426,9,1062.00,81.00,774.00,468.00,1,1,-1,-1
427,9,1062.00,81.00,777.00,468.00,1,1,-1,-1
429,9,816.00,39.00,948.00,519.00,1,1,-1,-1
485,10,39.00,27.00,1881.00,993.00,1,1,-1,-1
489,11,-0.00,834.00,339.00,195.00,1,1,-1,-1
490,11,-0.00,834.00,339.00,195.00,1,1,-1,-1
491,11,3.00,810.00,333.00,189.00,1,1,-1,-1
491,12,18.00,21.00,1902.00,975.00,1,1,-1,-1
493,12,36.00,21.00,1884.00,981.00,1,1,-1,-1
494,12,36.00,27.00,1884.00,975.00,1,1,-1,-1
494,13,3.00,813.00,339.00,192.00,1,1,-1,-1
495,12,42.00,27.00,1878.00,978.00,1,1,-1,-1
496,12,39.00,27.00,1881.00,981.00,1,1,-1,-1
497,12,15.00,21.00,1905.00,978.00,1,1,-1,-1
503,12,54.00,15.00,1866.00,999.00,1,1,-1,-1
505,14,6.00,816.00,342.00,189.00,1,1,-1,-1
509,15,21.00,27.00,1899.00,1047.00,1,1,-1,-1
510,15,42.00,42.00,1878.00,954.00,1,1,-1,-1
518,16,3.00,807.00,336.00,198.00,1,1,-1,-1
541,16,-0.00,813.00,771.00,267.00,1,1,-1,-1
541,17,936.00,873.00,540.00,165.00,1,1,-1,-1
542,16,6.00,813.00,690.00,267.00,1,1,-1,-1
548,18,3.00,60.00,1917.00,1014.00,1,1,-1,-1
551,19,0.00,831.00,342.00,189.00,1,1,-1,-1
559,20,1476.00,744.00,444.00,234.00,1,1,-1,-1
566,21,3.00,810.00,345.00,216.00,1,1,-1,-1
567,22,942.00,873.00,540.00,162.00,1,1,-1,-1
568,22,942.00,873.00,540.00,159.00,1,1,-1,-1
570,23,6.00,819.00,696.00,261.00,1,1,-1,-1
575,23,3.00,804.00,336.00,201.00,1,1,-1,-1
575,24,927.00,810.00,552.00,210.00,1,1,-1,-1
575,25,1479.00,750.00,441.00,228.00,1,1,-1,-1
576,23,6.00,810.00,699.00,270.00,1,1,-1,-1
577,26,1140.00,246.00,501.00,240.00,1,1,-1,-1
578,26,948.00,243.00,669.00,240.00,1,1,-1,-1
579,26,936.00,243.00,684.00,243.00,1,1,-1,-1
580,26,876.00,243.00,711.00,240.00,1,1,-1,-1
581,26,822.00,249.00,756.00,234.00,1,1,-1,-1
582,26,768.00,252.00,780.00,240.00,1,1,-1,-1
583,26,705.00,249.00,897.00,246.00,1,1,-1,-1
584,26,654.00,240.00,846.00,258.00,1,1,-1,-1
585,26,645.00,240.00,849.00,258.00,1,1,-1,-1
586,26,603.00,225.00,825.00,273.00,1,1,-1,-1
587,26,555.00,207.00,786.00,285.00,1,1,-1,-1
588,26,513.00,192.00,819.00,318.00,1,1,-1,-1
589,26,462.00,186.00,861.00,327.00,1,1,-1,-1
590,26,390.00,180.00,873.00,339.00,1,1,-1,-1
591,26,390.00,180.00,876.00,339.00,1,1,-1,-1
592,26,345.00,177.00,870.00,351.00,1,1,-1,-1
593,26,291.00,174.00,849.00,357.00,1,1,-1,-1
594,26,237.00,168.00,807.00,372.00,1,1,-1,-1
595,26,159.00,171.00,873.00,372.00,1,1,-1,-1
596,26,90.00,174.00,855.00,381.00,1,1,-1,-1
597,26,90.00,174.00,864.00,381.00,1,1,-1,-1
598,26,33.00,180.00,831.00,384.00,1,1,-1,-1
599,26,0.00,171.00,858.00,420.00,1,1,-1,-1
600,26,0.00,189.00,798.00,414.00,1,1,-1,-1
601,26,0.00,201.00,717.00,402.00,1,1,-1,-1
602,26,0.00,213.00,708.00,399.00,1,1,-1,-1
603,26,-0.00,213.00,711.00,399.00,1,1,-1,-1
604,26,-0.00,228.00,603.00,393.00,1,1,-1,-1
605,26,0.00,252.00,477.00,378.00,1,1,-1,-1
606,26,0.00,258.00,429.00,378.00,1,1,-1,-1
607,26,0.00,273.00,348.00,378.00,1,1,-1,-1
608,26,0.00,267.00,297.00,369.00,1,1,-1,-1
609,26,0.00,264.00,288.00,372.00,1,1,-1,-1
610,26,0.00,318.00,276.00,312.00,1,1,-1,-1
611,26,0.00,327.00,294.00,306.00,1,1,-1,-1
627,27,105.00,54.00,1815.00,1002.00,1,1,-1,-1
628,27,102.00,30.00,1818.00,1038.00,1,1,-1,-1
629,27,102.00,30.00,1818.00,1038.00,1,1,-1,-1
646,28,300.00,168.00,39.00,78.00,1,1,-1,-1
647,28,300.00,168.00,39.00,78.00,1,1,-1,-1
650,29,261.00,156.00,33.00,75.00,1,1,-1,-1
657,30,42.00,0.00,1878.00,972.00,1,1,-1,-1
658,30,54.00,9.00,1866.00,975.00,1,1,-1,-1
659,30,51.00,9.00,1869.00,975.00,1,1,-1,-1
660,30,66.00,12.00,1854.00,993.00,1,1,-1,-1
661,30,15.00,12.00,1905.00,996.00,1,1,-1,-1
662,30,30.00,18.00,1890.00,1002.00,1,1,-1,-1
663,30,36.00,30.00,1884.00,969.00,1,1,-1,-1
664,30,54.00,54.00,1866.00,990.00,1,1,-1,-1
665,30,54.00,54.00,1866.00,990.00,1,1,-1,-1
666,30,42.00,48.00,1878.00,996.00,1,1,-1,-1
666,31,33.00,642.00,48.00,108.00,1,1,-1,-1
667,32,786.00,78.00,1062.00,537.00,1,1,-1,-1
668,32,780.00,84.00,1074.00,546.00,1,1,-1,-1
669,32,744.00,93.00,1140.00,552.00,1,1,-1,-1
670,32,702.00,90.00,1194.00,570.00,1,1,-1,-1
671,32,693.00,117.00,1203.00,570.00,1,1,-1,-1
672,32,696.00,117.00,1200.00,570.00,1,1,-1,-1
673,32,540.00,120.00,1350.00,594.00,1,1,-1,-1
674,32,534.00,165.00,1326.00,564.00,1,1,-1,-1
675,32,717.00,234.00,1164.00,507.00,1,1,-1,-1
676,32,729.00,261.00,1119.00,492.00,1,1,-1,-1
677,32,741.00,276.00,1107.00,480.00,1,1,-1,-1
678,32,744.00,276.00,1104.00,480.00,1,1,-1,-1
679,32,801.00,282.00,1050.00,483.00,1,1,-1,-1
680,32,723.00,291.00,1125.00,474.00,1,1,-1,-1
681,32,372.00,270.00,1449.00,486.00,1,1,-1,-1
682,32,528.00,252.00,1320.00,513.00,1,1,-1,-1
683,32,297.00,231.00,1584.00,540.00,1,1,-1,-1
684,32,297.00,231.00,1581.00,540.00,1,1,-1,-1
685,32,282.00,213.00,1599.00,564.00,1,1,-1,-1
686,32,108.00,159.00,1800.00,609.00,1,1,-1,-1
687,32,87.00,132.00,1827.00,660.00,1,1,-1,-1
688,32,36.00,111.00,1884.00,717.00,1,1,-1,-1
688,33,1245.00,165.00,123.00,162.00,1,1,-1,-1
689,32,9.00,108.00,1911.00,708.00,1,1,-1,-1
689,33,1224.00,159.00,120.00,159.00,1,1,-1,-1
690,32,9.00,108.00,1911.00,708.00,1,1,-1,-1
690,33,1224.00,159.00,120.00,159.00,1,1,-1,-1
691,32,6.00,105.00,1914.00,717.00,1,1,-1,-1
692,32,0.00,114.00,1920.00,717.00,1,1,-1,-1
693,32,0.00,108.00,1920.00,735.00,1,1,-1,-1
694,32,33.00,120.00,1887.00,720.00,1,1,-1,-1
695,32,30.00,120.00,1890.00,726.00,1,1,-1,-1
696,32,30.00,120.00,1890.00,726.00,1,1,-1,-1
697,32,0.00,120.00,1866.00,738.00,1,1,-1,-1
698,32,0.00,132.00,1836.00,726.00,1,1,-1,-1
699,32,0.00,147.00,1806.00,717.00,1,1,-1,-1
700,32,-0.00,144.00,1674.00,738.00,1,1,-1,-1
701,32,0.00,144.00,1695.00,750.00,1,1,-1,-1
702,32,0.00,144.00,1695.00,750.00,1,1,-1,-1
703,32,0.00,150.00,1632.00,756.00,1,1,-1,-1
704,32,0.00,168.00,1482.00,756.00,1,1,-1,-1
705,32,0.00,183.00,1485.00,741.00,1,1,-1,-1
706,32,0.00,210.00,1635.00,711.00,1,1,-1,-1
707,32,0.00,225.00,1629.00,699.00,1,1,-1,-1
708,32,0.00,225.00,1632.00,699.00,1,1,-1,-1
709,32,-0.00,252.00,1494.00,684.00,1,1,-1,-1
710,32,0.00,246.00,1428.00,687.00,1,1,-1,-1
711,32,0.00,231.00,1464.00,717.00,1,1,-1,-1
712,32,6.00,234.00,1290.00,723.00,1,1,-1,-1
713,32,-0.00,246.00,1278.00,711.00,1,1,-1,-1
714,32,-0.00,246.00,1278.00,711.00,1,1,-1,-1
715,32,12.00,243.00,1260.00,705.00,1,1,-1,-1
716,32,0.00,252.00,1275.00,693.00,1,1,-1,-1
717,32,0.00,258.00,1290.00,687.00,1,1,-1,-1
718,32,-0.00,276.00,1227.00,660.00,1,1,-1,-1
719,32,0.00,276.00,1212.00,657.00,1,1,-1,-1
720,32,0.00,276.00,1212.00,657.00,1,1,-1,-1
721,32,-0.00,294.00,1158.00,636.00,1,1,-1,-1
722,32,3.00,300.00,1107.00,624.00,1,1,-1,-1
723,32,0.00,315.00,1092.00,603.00,1,1,-1,-1
724,32,0.00,330.00,1062.00,588.00,1,1,-1,-1
725,32,-0.00,348.00,1074.00,573.00,1,1,-1,-1
726,32,0.00,345.00,1077.00,576.00,1,1,-1,-1
727,32,0.00,375.00,1056.00,537.00,1,1,-1,-1
728,32,0.00,390.00,1080.00,516.00,1,1,-1,-1
729,32,-0.00,390.00,1074.00,513.00,1,1,-1,-1
730,32,0.00,402.00,1086.00,495.00,1,1,-1,-1
731,32,-0.00,420.00,1071.00,471.00,1,1,-1,-1
731,34,579.00,390.00,105.00,135.00,1,1,-1,-1
732,32,0.00,417.00,1068.00,474.00,1,1,-1,-1
732,34,579.00,390.00,105.00,135.00,1,1,-1,-1
733,32,6.00,417.00,1047.00,471.00,1,1,-1,-1
733,34,582.00,396.00,102.00,126.00,1,1,-1,-1
734,32,12.00,417.00,1035.00,465.00,1,1,-1,-1
734,34,576.00,396.00,105.00,129.00,1,1,-1,-1
735,32,36.00,411.00,966.00,465.00,1,1,-1,-1
736,32,24.00,405.00,963.00,468.00,1,1,-1,-1
737,32,39.00,405.00,939.00,465.00,1,1,-1,-1
738,32,36.00,405.00,945.00,465.00,1,1,-1,-1
739,32,276.00,411.00,660.00,423.00,1,1,-1,-1
740,32,108.00,396.00,828.00,450.00,1,1,-1,-1
741,32,81.00,381.00,906.00,462.00,1,1,-1,-1
742,32,222.00,402.00,765.00,420.00,1,1,-1,-1
743,32,264.00,420.00,717.00,393.00,1,1,-1,-1
744,32,261.00,420.00,720.00,396.00,1,1,-1,-1
745,32,237.00,417.00,735.00,378.00,1,1,-1,-1
746,32,228.00,423.00,624.00,249.00,1,1,-1,-1
747,32,186.00,420.00,744.00,366.00,1,1,-1,-1
748,32,201.00,432.00,687.00,327.00,1,1,-1,-1
749,32,231.00,426.00,603.00,294.00,1,1,-1,-1
750,32,216.00,420.00,663.00,327.00,1,1,-1,-1
751,32,255.00,429.00,570.00,273.00,1,1,-1,-1
752,32,186.00,441.00,696.00,351.00,1,1,-1,-1
753,32,243.00,441.00,621.00,327.00,1,1,-1,-1
754,32,222.00,444.00,639.00,342.00,1,1,-1,-1
754,35,1800.00,372.00,120.00,108.00,1,1,-1,-1
755,32,231.00,444.00,615.00,336.00,1,1,-1,-1
755,35,1836.00,372.00,84.00,108.00,1,1,-1,-1
756,32,231.00,444.00,615.00,336.00,1,1,-1,-1
756,35,1836.00,372.00,84.00,108.00,1,1,-1,-1
757,32,282.00,444.00,540.00,294.00,1,1,-1,-1
758,32,213.00,444.00,645.00,324.00,1,1,-1,-1
759,32,267.00,444.00,540.00,297.00,1,1,-1,-1
760,32,225.00,444.00,516.00,312.00,1,1,-1,-1
761,32,234.00,441.00,591.00,318.00,1,1,-1,-1
762,32,234.00,441.00,591.00,318.00,1,1,-1,-1
763,32,318.00,450.00,417.00,225.00,1,1,-1,-1
764,32,339.00,459.00,375.00,201.00,1,1,-1,-1
765,32,357.00,444.00,342.00,204.00,1,1,-1,-1
766,32,357.00,447.00,339.00,201.00,1,1,-1,-1
767,32,360.00,450.00,324.00,192.00,1,1,-1,-1
768,32,360.00,450.00,324.00,192.00,1,1,-1,-1
769,32,360.00,453.00,306.00,186.00,1,1,-1,-1
770,36,0.00,0.00,1920.00,1032.00,1,1,-1,-1
771,36,0.00,0.00,1920.00,1038.00,1,1,-1,-1
772,36,0.00,0.00,1920.00,1038.00,1,1,-1,-1
773,36,0.00,0.00,1920.00,1047.00,1,1,-1,-1
774,36,0.00,0.00,1920.00,1062.00,1,1,-1,-1
775,36,0.00,0.00,1920.00,1038.00,1,1,-1,-1
776,36,0.00,0.00,1920.00,1032.00,1,1,-1,-1
777,36,0.00,0.00,1920.00,1026.00,1,1,-1,-1
